shrub_cover,NDVI,slope,elevation,aspect,solar,log_odds
0.014918,0.23927,1.13226,725,198.4349976,381539,4.559236045
0.014918,0.23927,1.13226,725,198.4349976,381539,4.397671246
0.0133011,0.235414,1.4321001,725,180,381673,4.149898267
0.0133011,0.235414,1.4321001,725,180,381673,3.991198301
0.0133011,0.235414,1.4321001,725,180,381673,3.914462825
0.0133011,0.235414,1.4321001,725,180,381673,3.673621502
5.35E-04,0.233009,1.60105,725,153.4349976,381587,3.600233284
5.35E-04,0.233009,1.60105,725,153.4349976,381587,3.940377307
5.35E-04,0.233009,1.60105,725,153.4349976,381587,3.107905386
5.35E-04,0.233009,1.60105,725,153.4349976,381587,2.870118411
0.0205923,0.23483,1.51893,724,225,381130,2.735688692
0.0205923,0.23483,1.51893,724,225,381130,2.12063481
0.0083853,0.237869,2.8624101,725,270,380353,1.53517889
0.0083853,0.237869,2.8624101,725,270,380353,1.53259315
0.0083853,0.237869,2.8624101,725,270,380353,1.535284693
0.0083853,0.237869,2.8624101,725,270,380353,1.610529661
0.0083853,0.237869,2.8624101,725,270,380353,2.061068048
0.0083853,0.237869,2.8624101,725,270,380353,2.77727094
0.0083853,0.237869,2.8624101,725,270,380353,2.747397024
0.0083853,0.237869,2.8624101,725,270,380353,4.591856047
0.0083853,0.237869,2.8624101,725,270,380353,4.776388636
0.0083853,0.237869,2.8624101,725,270,380353,6.941631864
0.0083853,0.237869,2.8624101,725,270,380353,5.013290531
0.0083853,0.237869,2.8624101,725,270,380353,4.91107263
0.0083853,0.237869,2.8624101,725,270,380353,6.943214559
0.0083853,0.237869,2.8624101,725,270,380353,7.254175135
0.0083853,0.237869,2.8624101,725,270,380353,7.190164333
0.0083853,0.237869,2.8624101,725,270,380353,6.313680222
5.48E-05,0.239252,5.8851299,726,284.0360107,378188,5.143195911
5.48E-05,0.239252,5.8851299,726,284.0360107,378188,5.385418976
5.48E-05,0.239252,5.8851299,726,284.0360107,378188,3.977044175
5.48E-05,0.239252,5.8851299,726,284.0360107,378188,3.309629542
5.48E-05,0.239252,5.8851299,726,284.0360107,378188,4.427060061
5.48E-05,0.239252,5.8851299,726,284.0360107,378188,2.733491837
1.74E-04,0.246076,8.1112804,729,285.2550049,376447,4.368356899
1.74E-04,0.246076,8.1112804,729,285.2550049,376447,2.363475379
1.74E-04,0.246076,8.1112804,729,285.2550049,376447,1.345335253
1.74E-04,0.246076,8.1112804,729,285.2550049,376447,1.216863542
0.0036637,0.250194,0.506415,734,315,381079,3.642475835
0.0176897,0.236087,3.1996,735,206.5650024,382423,2.987080012
0.0176897,0.236087,3.1996,735,206.5650024,382423,2.757949756
0.0176897,0.236087,3.1996,735,206.5650024,382423,5.891055072
0.0510868,0.224248,4.5202298,735,198.4349976,382619,1.231283818
0.0510868,0.224248,4.5202298,735,198.4349976,382619,4.345167405
0.0510868,0.224248,4.5202298,735,198.4349976,382619,4.274018744
0.0510868,0.224248,4.5202298,735,198.4349976,382619,2.425451351
0.0510868,0.224248,4.5202298,735,198.4349976,382619,4.302450266
0.0675008,0.189742,7.70016,737,213.6900024,381959,4.047394289
0.0675008,0.189742,7.70016,737,213.6900024,381959,4.967295093
0.0271596,0.203654,1.82533,739,168.6900024,382141,3.292272273
0.0231648,0.211373,2.0248699,739,225,381944,1.385386967
0.0231648,0.211373,2.0248699,739,225,381944,2.08267959
0.0231648,0.211373,2.0248699,739,225,381944,5.763019477
0.0231648,0.211373,2.0248699,739,225,381944,3.456601978
0.0318042,0.216601,3.1996,740,243.4349976,381757,4.331043082
0.0502051,0.216402,3.23927,680,276.3399963,378249,10.14102484
0.0909399,0.238235,1.4321001,683,270,379293,10.03454641
9.30E-04,0.231523,0.506415,689,225,379909,9.00620819
9.30E-04,0.231523,0.506415,689,225,379909,8.435360733
0.0022886,0.23565,1.60105,706,243.4349976,380567,5.681980089
0.062477,0.214457,1.01275,708,225,380317,4.721418822
0.062477,0.214457,1.01275,708,225,380317,4.09256432
0.0068588,0.233246,3.5763299,716,233.1300049,381216,3.445152461
5.79E-05,0.23142,2.5304899,717,261.8699951,380585,2.983784194
5.79E-05,0.23142,2.5304899,717,261.8699951,380585,2.404785152
0.0027224,0.240688,1.13226,718,161.5650024,381026,2.375555287
0.0206548,0.242452,2.0871301,718,210.9640045,381246,2.768939456
0.0187774,0.239142,3.64697,723,281.3099976,379699,2.025027285
0.0187774,0.239142,3.64697,723,281.3099976,379699,2.12427774
0.0187774,0.239142,3.64697,723,281.3099976,379699,1.947604174
9.26E-04,0.237734,2.7251401,724,293.1990051,379853,1.964265216
0.0055137,0.235402,1.13226,725,288.4349976,380719,2.280092985
0.0055137,0.235402,1.13226,725,288.4349976,380719,2.650995777
0.0055137,0.235402,1.13226,725,288.4349976,380719,2.874151017
0.0048745,0.234913,0,725,-1,380942,2.731371755
0.0048745,0.234913,0,725,-1,380942,2.779146433
0.0048745,0.234913,0,725,-1,380942,2.428718716
0.0048745,0.234913,0,725,-1,380942,2.699597531
0.0028765,0.235323,0.506415,725,135,381097,3.083518063
0.0028765,0.235323,0.506415,725,135,381097,6.676961515
0.0028765,0.235323,0.506415,725,135,381097,4.010415192
0.0028765,0.235323,0.506415,725,135,381097,6.986560157
0.0028765,0.235323,0.506415,725,135,381097,6.26539827
0.0028765,0.235323,0.506415,725,135,381097,4.670114575
0.003747,0.236587,1.4321001,725,180,381597,4.327204181
0.003747,0.236587,1.4321001,725,180,381597,5.300893919
0.003747,0.236587,1.4321001,725,180,381597,5.163282574
0.003747,0.236587,1.4321001,725,180,381597,3.661992459
0.003747,0.236587,1.4321001,725,180,381597,3.476900719
0.003747,0.236587,1.4321001,725,180,381597,4.913893514
0.003747,0.236587,1.4321001,725,180,381597,4.681055907
0.003747,0.236587,1.4321001,725,180,381597,4.38661272
0.003747,0.236587,1.4321001,725,180,381597,4.251940878
0.0060778,0.240896,2.7251401,725,203.1990051,381895,3.713597276
0.0060778,0.240896,2.7251401,725,203.1990051,381895,3.20533642
0.0060778,0.240896,2.7251401,725,203.1990051,381895,2.194310415
0.0060778,0.240896,2.7251401,725,203.1990051,381895,2.124033044
0.0060778,0.240896,2.7251401,725,203.1990051,381895,2.185343478
0.0060778,0.240896,2.7251401,725,203.1990051,381895,4.002337451
0.0060778,0.240896,2.7251401,725,203.1990051,381895,3.094145597
0.0060778,0.240896,2.7251401,725,203.1990051,381895,3.014162405
0.0060778,0.240896,2.7251401,725,203.1990051,381895,3.077622474
0.0060778,0.240896,2.7251401,725,203.1990051,381895,3.208845349
0.0060778,0.240896,2.7251401,725,203.1990051,381895,5.317783025
0.0060778,0.240896,2.7251401,725,203.1990051,381895,6.303312839
0.0060778,0.240896,2.7251401,725,203.1990051,381895,7.028694353
0.0060778,0.240896,2.7251401,725,203.1990051,381895,7.028157034
0,0.245906,3.0775199,725,215.5379944,381609,3.457269713
0,0.245906,3.0775199,725,215.5379944,381609,5.551797644
0,0.245906,3.0775199,725,215.5379944,381609,4.46850603
0,0.245906,3.0775199,725,215.5379944,381609,4.289532567
0,0.245906,3.0775199,725,215.5379944,381609,3.936164557
0,0.245906,3.0775199,725,215.5379944,381609,2.931845282
0,0.245906,3.0775199,725,215.5379944,381609,1.831317136
0,0.245906,3.0775199,725,215.5379944,381609,1.80259768
0,0.245906,3.0775199,725,215.5379944,381609,3.932974994
0,0.249976,4.5202298,726,251.5650024,380498,1.960729377
0,0.249976,4.5202298,726,251.5650024,380498,3.447300792
0,0.249976,4.5202298,726,251.5650024,380498,2.761180258
0,0.249976,4.5202298,726,251.5650024,380498,3.293448508
0.0362098,0.227727,6.7255301,738,212.0050049,382316,3.344353916
0.0362098,0.227727,6.7255301,738,212.0050049,382316,3.916642825
0.0362098,0.227727,6.7255301,738,212.0050049,382316,1.299576437
0.0362098,0.227727,6.7255301,738,212.0050049,382316,1.349908468
0.064953,0.211202,6.6312499,740,216.2539978,382326,5.96732249
0.064953,0.211202,6.6312499,740,216.2539978,382326,5.323754408
0.064953,0.211202,6.6312499,740,216.2539978,382326,3.562767722
0.064953,0.211202,6.6312499,740,216.2539978,382326,5.632787343
0.0830357,0.200647,4.9751902,741,201.0379944,382919,2.74709828
0.0680756,0.194535,4.0760598,741,164.7449951,382807,2.380249761
0.0680756,0.194535,4.0760598,741,164.7449951,382807,5.711592082
0.0383776,0.195781,3.39325,740,161.5650024,382481,5.258365295
0.0282084,0.196467,3.1996,740,206.5650024,382506,4.77311916
0.0224646,0.198399,4.0446901,741,225,382334,4.082745587
0.0264316,0.219911,5.07621,744,219.2890015,382540,3.175438476
0.006538,0.236827,1.13226,696,288.4349976,379702,6.554636112
0.006538,0.236827,1.13226,696,288.4349976,379702,7.781041149
0.0034421,0.232182,2.7251401,708,246.8009949,380550,6.677382285
0.0352636,0.233898,3.8510301,714,291.8009949,378906,5.924938944
0.0040569,0.240298,2.0871301,715,239.0359955,381030,5.989535363
0.0040569,0.240298,2.0871301,715,239.0359955,381030,4.023842508
0.0040569,0.240298,2.0871301,715,239.0359955,381030,5.684328821
7.92E-04,0.239042,2.7251401,716,246.8009949,380921,5.040712531
7.92E-04,0.239042,2.7251401,716,246.8009949,380921,5.108708133
7.92E-04,0.239042,2.7251401,716,246.8009949,380921,4.843265075
7.92E-04,0.239042,2.7251401,716,246.8009949,380921,4.211827656
7.92E-04,0.239042,2.7251401,716,246.8009949,380921,4.071017501
7.92E-04,0.239042,2.7251401,716,246.8009949,380921,3.47151311
7.92E-04,0.239042,2.7251401,716,246.8009949,380921,2.651848324
8.92E-04,0.235719,2.0871301,717,300.9639893,379701,2.189317233
0.0037644,0.231884,2.5805399,719,213.6900024,381559,2.386414188
0.0037644,0.231884,2.5805399,719,213.6900024,381559,2.541386157
0.0037644,0.231884,2.5805399,719,213.6900024,381559,5.067612892
0.0037644,0.231884,2.5805399,719,213.6900024,381559,5.132647308
0.0245322,0.2357,2.8624101,724,270,380513,3.879023727
0.0245322,0.2357,2.8624101,724,270,380513,2.596572147
0.0245322,0.2357,2.8624101,724,270,380513,3.328884649
7.15E-04,0.241554,0,725,-1,380938,4.026434982
8.51E-04,0.242751,0,725,-1,380907,1.384255323
8.51E-04,0.242751,0,725,-1,380907,3.822181766
0.0103404,0.250284,2.5805399,726,236.3099976,381450,3.936809053
0.0103404,0.250284,2.5805399,726,236.3099976,381450,6.251183079
0.0103404,0.250284,2.5805399,726,236.3099976,381450,6.226191643
0.0233057,0.256205,3.0775199,727,215.5379944,381915,3.622032908
0.0233057,0.256205,3.0775199,727,215.5379944,381915,3.810138914
0.0233057,0.256205,3.0775199,727,215.5379944,381915,3.50003574
0.0233057,0.256205,3.0775199,727,215.5379944,381915,3.361059967
0.0233057,0.256205,3.0775199,727,215.5379944,381915,3.361059967
0.0250275,0.26072,4.0760598,727,232.125,381451,3.258380898
0.0426819,0.198445,2.0248699,741,135,381900,3.269295187
0.0452167,0.18384,3.1996,742,243.4349976,381906,3.16628005
0.0158352,0.211012,6.0545001,746,225,382325,2.638157361
0.0272106,0.213444,3.23927,680,263.6600037,378883,9.152907096
0.0272106,0.213444,3.23927,680,263.6600037,378883,8.672153165
0.0272106,0.213444,3.23927,680,263.6600037,378883,8.690160828
0.0272106,0.213444,3.23927,680,263.6600037,378883,7.794313183
0.0272106,0.213444,3.23927,680,263.6600037,378883,7.899861104
0.0272106,0.213444,3.23927,680,263.6600037,378883,6.459147514
0.0272106,0.213444,3.23927,680,263.6600037,378883,8.657885072
0.0272106,0.213444,3.23927,680,263.6600037,378883,8.107117995
0.0272106,0.213444,3.23927,680,263.6600037,378883,6.58146508
0.0272106,0.213444,3.23927,680,263.6600037,378883,6.579462514
0.0172658,0.21284,4.5202298,681,251.5650024,378975,9.367943159
0.0172658,0.21284,4.5202298,681,251.5650024,378975,7.760311896
0.0172658,0.21284,4.5202298,681,251.5650024,378975,8.912508964
0.0062689,0.22642,2.7251401,690,293.1990051,378753,7.802170634
0.0062689,0.22642,2.7251401,690,293.1990051,378753,7.723017611
0.0035807,0.231646,3.0775199,693,215.5379944,380747,14.31807413
0.0063691,0.261927,2.5304899,707,135,380936,8.827215491
0.0089153,0.253967,3.0357201,706,135,380793,8.403545848
0.0089153,0.253967,3.0357201,706,135,380793,4.818270778
0.00572,0.246301,1.82533,705,168.6900024,380814,5.641287933
0.0132533,0.242379,2.0248699,706,225,380865,7.0076878
0.0118634,0.235871,2.5304899,706,225,380931,6.870880302
0.0118634,0.235871,2.5304899,706,225,380931,6.044559709
0.0118634,0.235871,2.5304899,706,225,380931,4.496642779
0.0118634,0.235871,2.5304899,706,225,380931,6.555739248
0.005553,0.231669,3.5404799,707,225,381098,5.715171359
0.005553,0.231669,3.5404799,707,225,381098,4.357681222
0.0513662,0.217136,1.60105,710,243.4349976,380612,5.05934665
0.0513662,0.217136,1.60105,710,243.4349976,380612,5.282687826
0.0035557,0.226782,1.13226,717,288.4349976,380397,4.9322759
0.0401707,0.210446,2.5304899,719,261.8699951,380643,4.426946654
0.0401707,0.210446,2.5304899,719,261.8699951,380643,3.82885903
0.0133961,0.217455,4.0760598,722,285.2550049,379379,3.903214789
0.0057678,0.230443,3.1996,723,296.5650024,379524,5.041666187
0.0090135,0.247998,0.506415,725,225,381098,4.874127529
0.0388228,0.252615,2.0871301,725,239.0359955,381309,5.897840731
0.0388228,0.252615,2.0871301,725,239.0359955,381309,5.5529927
0.0388228,0.252615,2.0871301,725,239.0359955,381309,1.809543946
0.0252159,0.259614,2.7251401,726,246.8009949,381194,1.85167475
0.0059327,0.247942,3.1996,741,243.4349976,381912,0.386125004
0.0164402,0.206239,2.0871301,741,300.9639893,380572,0.387438533
0.0164402,0.206239,2.0871301,741,300.9639893,380572,2.969996955
0.0287563,0.19136,3.5763299,742,270,380930,0.64069361
0.0287563,0.19136,3.5763299,742,270,380930,2.272417294
0.0287563,0.19136,3.5763299,742,270,380930,2.04371944
0.0287563,0.19136,3.5763299,742,270,380930,2.210431136
0.0866754,0.193063,1.4321001,678,180,379680,8.267035205
0.0193514,0.219142,5.1996698,682,254.0549927,378747,9.150951448
0.0259544,0.221521,4.5202298,684,251.5650024,379266,9.825269691
0.0406643,0.220506,2.0248699,685,225,380181,10.53907495
0.0718564,0.218477,2.0871301,686,239.0359955,379866,12.88260059
0.0718564,0.218477,2.0871301,686,239.0359955,379866,13.56856853
0.0137883,0.228223,2.5304899,688,278.1300049,379105,10.20077533
0.005053,0.228733,2.0248699,688,315,378449,10.09558405
0.0070403,0.227628,5.0511498,690,315,376190,9.616128037
0.0019288,0.26149,3.5763299,706,306.8699951,378258,8.256842586
0.008238,0.266004,2.0248699,708,315,379361,8.304442894
0.008238,0.266004,2.0248699,708,315,379361,8.387175634
0.001517,0.261117,0.71616,707,90,380168,8.28372339
7.33E-04,0.254936,2.0871301,707,120.9639969,380620,7.52947038
7.33E-04,0.254936,2.0871301,707,120.9639969,380620,6.915858331
7.33E-04,0.254936,2.0871301,707,120.9639969,380620,6.98932778
8.26E-05,0.249256,1.60105,706,153.4349976,380779,6.052523382
8.26E-05,0.249256,1.60105,706,153.4349976,380779,5.428377518
8.26E-05,0.249256,1.60105,706,153.4349976,380779,4.995482701
8.26E-05,0.249256,1.60105,706,153.4349976,380779,4.937368983
0.0031673,0.246373,2.5304899,706,225,380900,9.24173187
0.0031673,0.246373,2.5304899,706,225,380900,4.756881182
0.0031673,0.246373,2.5304899,706,225,380900,3.894833769
0.0031673,0.246373,2.5304899,706,225,380900,3.829023727
0.0032555,0.240244,3.5404799,707,225,381112,3.810405157
0.0015043,0.235319,4.0446901,708,225,381154,3.738706105
0.0015043,0.235319,4.0446901,708,225,381154,3.797634055
0.0015043,0.235319,4.0446901,708,225,381154,3.753574274
0.0015043,0.235319,4.0446901,708,225,381154,3.751594019
0.0015043,0.235319,4.0446901,708,225,381154,3.759798901
0.0015043,0.235319,4.0446901,708,225,381154,3.729384134
0.0015043,0.235319,4.0446901,708,225,381154,3.732625703
0.0015043,0.235319,4.0446901,708,225,381154,4.709894801
0.0015043,0.235319,4.0446901,708,225,381154,4.510364276
0.0179453,0.238202,3.1996,710,206.5650024,381557,4.41003766
0.0179453,0.238202,3.1996,710,206.5650024,381557,4.918999785
0.0179453,0.238202,3.1996,710,206.5650024,381557,5.674769368
0.0179453,0.238202,3.1996,710,206.5650024,381557,5.984795309
0.0021733,0.237814,3.39325,710,198.4349976,381658,6.867471562
0.0021733,0.237814,3.39325,710,198.4349976,381658,7.677500161
0.0021733,0.237814,3.39325,710,198.4349976,381658,8.044860489
0.0021733,0.237814,3.39325,710,198.4349976,381658,9.207044552
0.0021733,0.237814,3.39325,710,198.4349976,381658,7.973518255
0.0021733,0.237814,3.39325,710,198.4349976,381658,8.093335534
0.0021733,0.237814,3.39325,710,198.4349976,381658,8.211014578
0.0021733,0.237814,3.39325,710,198.4349976,381658,8.221769582
0.0021733,0.237814,3.39325,710,198.4349976,381658,8.221769582
0.0202041,0.234372,3.94906,710,185.1940002,381752,8.604748573
0.0202041,0.234372,3.94906,710,185.1940002,381752,8.628639796
0.0202041,0.234372,3.94906,710,185.1940002,381752,7.949609305
0.0202041,0.234372,3.94906,710,185.1940002,381752,6.918803936
0.0101047,0.230732,3.5763299,710,180,381639,6.801793506
0.0489273,0.211901,3.1996,711,243.4349976,380668,6.865310772
0.131971,0.220714,2.5304899,713,261.8699951,380353,5.767384253
0.131971,0.220714,2.5304899,713,261.8699951,380353,5.427834472
0.0274658,0.220934,1.13226,720,251.5650024,380905,3.861741377
0.0274658,0.220934,1.13226,720,251.5650024,380905,3.173385049
0.0274658,0.220934,1.13226,720,251.5650024,380905,3.320774048
0.0274658,0.220934,1.13226,720,251.5650024,380905,2.765562504
0.0274658,0.220934,1.13226,720,251.5650024,380905,2.040873259
0.0274658,0.220934,1.13226,720,251.5650024,380905,2.038463487
0.0274658,0.220934,1.13226,720,251.5650024,380905,2.063491492
0.0274658,0.220934,1.13226,720,251.5650024,380905,2.039515448
0.0274658,0.220934,1.13226,720,251.5650024,380905,2.124371254
0.0274658,0.220934,1.13226,720,251.5650024,380905,2.109820297
0.0274658,0.220934,1.13226,720,251.5650024,380905,2.457797452
0.0274658,0.220934,1.13226,720,251.5650024,380905,3.238289162
0.0274658,0.220934,1.13226,720,251.5650024,380905,3.181954537
0.0274658,0.220934,1.13226,720,251.5650024,380905,3.125441439
0.0274658,0.220934,1.13226,720,251.5650024,380905,3.003001218
0.0274658,0.220934,1.13226,720,251.5650024,380905,3.221109215
0.0274658,0.220934,1.13226,720,251.5650024,380905,3.430136078
0.0274658,0.220934,1.13226,720,251.5650024,380905,4.523015502
0.0274658,0.220934,1.13226,720,251.5650024,380905,5.322018137
0.0274658,0.220934,1.13226,720,251.5650024,380905,6.042928232
0.0333132,0.223952,1.60105,720,296.5650024,380147,6.435347925
0.030344,0.254226,3.8510301,740,291.8009949,379922,4.560167984
0.0449862,0.226522,2.8624101,740,0,379006,4.481521465
0.0564472,0.194232,5.8851299,746,255.9640045,380789,3.345812464
0.0890334,0.204968,3.5763299,681,233.1300049,379801,10.07699847
0.0634969,0.222549,4.0760598,684,285.2550049,378014,9.445963263
0.0634969,0.222549,4.0760598,684,285.2550049,378014,9.694628519
0.0432342,0.221859,2.0871301,685,300.9639893,378726,8.16957174
0.0432342,0.221859,2.0871301,685,300.9639893,378726,8.337025894
0.0432342,0.221859,2.0871301,685,300.9639893,378726,8.432545704
0.0432342,0.221859,2.0871301,685,300.9639893,378726,8.05799463
0.0432342,0.221859,2.0871301,685,300.9639893,378726,7.378871554
0.0432342,0.221859,2.0871301,685,300.9639893,378726,7.222688683
0.0432342,0.221859,2.0871301,685,300.9639893,378726,7.052816437
0.0432342,0.221859,2.0871301,685,300.9639893,378726,6.769740709
0.029374,0.21717,0.71616,685,270,379518,6.308581345
0.029374,0.21717,0.71616,685,270,379518,5.910024887
0.0138602,0.217402,2.0248699,685,225,380093,5.977378816
0.0218392,0.218824,3.0357201,686,225,380278,6.051163078
0.0149339,0.232111,3.6817801,688,299.0549927,377463,5.320538636
0.0188611,0.232942,5.4380102,690,293.1990051,376693,5.15662957
0.0188611,0.232942,5.4380102,690,293.1990051,376693,5.19098716
0.0022245,0.234036,3.5763299,695,233.1300049,380509,5.34875537
0.0010554,0.251974,2.0871301,705,300.9639893,379292,4.694650289
4.80E-04,0.25908,3.0775199,705,305.5379944,378524,4.816844546
4.80E-04,0.25908,3.0775199,705,305.5379944,378524,4.706242992
0.0021343,0.264076,3.0357201,706,315,378379,4.628158261
0.0021343,0.264076,3.0357201,706,315,378379,5.160056796
3.05E-04,0.261692,1.82533,707,348.6900024,379054,8.234835101
3.05E-04,0.261692,1.82533,707,348.6900024,379054,7.999571916
6.28E-04,0.258031,1.51893,707,45,379508,7.925561978
6.28E-04,0.258031,1.51893,707,45,379508,7.898744014
6.28E-04,0.258031,1.51893,707,45,379508,8.019470166
6.28E-04,0.258031,1.51893,707,45,379508,8.103505089
7.11E-04,0.253911,0,706,-1,380087,7.299141256
7.11E-04,0.253911,0,706,-1,380087,6.708145472
6.82E-05,0.249688,2.7251401,707,246.8009949,380588,6.339978286
6.82E-05,0.249688,2.7251401,707,246.8009949,380588,6.18434228
6.82E-05,0.249688,2.7251401,707,246.8009949,380588,6.145272772
6.82E-05,0.249688,2.7251401,707,246.8009949,380588,5.584868735
6.82E-05,0.249688,2.7251401,707,246.8009949,380588,5.366591414
6.82E-05,0.249688,2.7251401,707,246.8009949,380588,5.167183272
0.0066912,0.237488,3.1996,709,243.4349976,380737,4.523499101
0.0039901,0.233956,2.5304899,711,225,381190,4.553200983
0.0239479,0.227262,2.95035,712,165.9640045,381635,3.836264412
0.0239479,0.227262,2.95035,712,165.9640045,381635,3.338605056
0.0042018,0.220527,2.95035,711,165.9640045,381435,3.311499644
0.0042018,0.220527,2.95035,711,165.9640045,381435,3.287764466
0.0042018,0.220527,2.95035,711,165.9640045,381435,3.335938072
0.0042018,0.220527,2.95035,711,165.9640045,381435,3.451902698
0.0042018,0.220527,2.95035,711,165.9640045,381435,3.442199476
0.0042018,0.220527,2.95035,711,165.9640045,381435,3.641533952
0.03944,0.210554,3.1996,711,206.5650024,381446,4.147586995
0.0138643,0.219881,4.0760598,717,254.7449951,380469,3.63864475
0.0218971,0.233793,1.51893,720,225,381285,3.524489434
0.0218971,0.233793,1.51893,720,225,381285,3.632157323
0.0471182,0.23897,0.71616,720,0,380256,3.646926747
0.0549426,0.20294,4.0760598,724,254.7449951,380634,3.542714141
0.0401569,0.218459,5.7105899,746,270,380038,3.130301751
0.0964957,0.198309,2.5304899,682,278.1300049,378771,10.31073719
0.0586259,0.20592,3.39325,683,288.4349976,378092,9.996293817
0.0586259,0.20592,3.39325,683,288.4349976,378092,11.29086683
0.0586259,0.20592,3.39325,683,288.4349976,378092,10.82104002
0.0586259,0.20592,3.39325,683,288.4349976,378092,10.72533402
0.0586259,0.20592,3.39325,683,288.4349976,378092,10.35937852
0.0586259,0.20592,3.39325,683,288.4349976,378092,10.39225664
0.0586259,0.20592,3.39325,683,288.4349976,378092,10.39874595
0.0586259,0.20592,3.39325,683,288.4349976,378092,10.72915644
0.0586259,0.20592,3.39325,683,288.4349976,378092,10.71401113
0.0586259,0.20592,3.39325,683,288.4349976,378092,10.02512677
0.0346243,0.221817,2.7251401,685,246.8009949,379740,9.530927187
0.0346243,0.221817,2.7251401,685,246.8009949,379740,8.176336956
0.0346243,0.221817,2.7251401,685,246.8009949,379740,8.366680728
0.0346243,0.221817,2.7251401,685,246.8009949,379740,8.422538065
0.0346243,0.221817,2.7251401,685,246.8009949,379740,8.24901656
0.0346243,0.221817,2.7251401,685,246.8009949,379740,8.243613334
0.0346243,0.221817,2.7251401,685,246.8009949,379740,7.322166043
0.0346243,0.221817,2.7251401,685,246.8009949,379740,7.353872379
0.0346243,0.221817,2.7251401,685,246.8009949,379740,7.533093903
0.0346243,0.221817,2.7251401,685,246.8009949,379740,6.743620542
0.0273886,0.228824,0.506415,687,225,379767,5.975951753
0.0051412,0.231989,4.0760598,690,254.7449951,379244,5.521404106
0.0051412,0.231989,4.0760598,690,254.7449951,379244,5.440625871
0.0016792,0.236852,2.95035,705,104.0360031,379937,5.7284585
7.49E-04,0.2429,1.60105,704,63.4348984,379289,3.632228294
7.49E-04,0.2429,1.60105,704,63.4348984,379289,3.665873483
0.001327,0.251747,2.2636399,704,341.5650024,378384,3.544755157
0,0.268382,2.2636399,706,341.5650024,378628,3.393866881
0.0015399,0.259124,1.4321001,706,270,380084,3.682199497
0.0011663,0.237913,2.7251401,708,246.8009949,380588,3.978225435
0.0124377,0.216708,2.0248699,712,225,381116,3.48840879
0.0054876,0.213632,1.82533,712,168.6900024,381281,3.553431119
0.0054876,0.213632,1.82533,712,168.6900024,381281,4.177272135
0.0430515,0.216359,4.3187199,712,204.4440002,381650,4.99921137
0.0430515,0.216359,4.3187199,712,204.4440002,381650,5.077227133
0.0047671,0.228984,4.65874,717,265.6010132,379780,4.481459732
0.0047671,0.228984,4.65874,717,265.6010132,379780,4.634222462
0.0047671,0.228984,4.65874,717,265.6010132,379780,7.404349782
0.0047671,0.228984,4.65874,717,265.6010132,379780,7.343015263
0.0516665,0.231896,2.0248699,719,45,379204,6.847927904
0.0516665,0.231896,2.0248699,719,45,379204,6.365857861
0.0516665,0.231896,2.0248699,719,45,379204,6.452544133
0.0664479,0.233793,2.5304899,719,8.1301003,378455,6.402470349
0.0664479,0.233793,2.5304899,719,8.1301003,378455,6.080424253
0.0901432,0.224469,3.0775199,719,324.4620056,378230,5.621258155
0.0590971,0.202442,6.0753298,720,273.3659973,378308,5.622185577
0.0590971,0.202442,6.0753298,720,273.3659973,378308,5.295749276
0.0590971,0.202442,6.0753298,720,273.3659973,378308,4.190081259
0.0590971,0.202442,6.0753298,720,273.3659973,378308,4.024574869
0.0590971,0.202442,6.0753298,720,273.3659973,378308,4.471088858
0.0590971,0.202442,6.0753298,720,273.3659973,378308,3.311510394
0.0590971,0.202442,6.0753298,720,273.3659973,378308,2.660637152
0.0451955,0.17699,7.2126002,723,249.7749939,379551,2.06017575
0.0303498,0.146592,2.1475899,727,180,381907,1.300929954
0.0303498,0.146592,2.1475899,727,180,381907,1.25161924
0.0303498,0.146592,2.1475899,727,180,381907,1.280156529
0.0303498,0.146592,2.1475899,727,180,381907,1.308336535
0.0469193,0.178441,0.506415,727,135,381027,1.110469925
0.0469193,0.178441,0.506415,727,135,381027,1.198446259
0.0469193,0.178441,0.506415,727,135,381027,1.462970483
0.0239511,0.239117,2.5304899,727,315,379336,1.413003284
0.0259411,0.250594,3.0357201,728,315,379053,1.445249134
0.0259411,0.250594,3.0357201,728,315,379053,2.976508053
0.0243975,0.237544,5.36764,744,273.8139954,379922,0.289382229
0.0243975,0.237544,5.36764,744,273.8139954,379922,0.900990067
0.0243975,0.237544,5.36764,744,273.8139954,379922,0.869466809
0.0243975,0.237544,5.36764,744,273.8139954,379922,1.281436079
0.0243975,0.237544,5.36764,744,273.8139954,379922,1.440243752
0.0243975,0.237544,5.36764,744,273.8139954,379922,1.925346201
0.0243975,0.237544,5.36764,744,273.8139954,379922,2.33834835
0.0854815,0.201031,1.82533,749,348.6900024,380297,3.855889681
0.0854815,0.201031,1.82533,749,348.6900024,380297,3.439529566
0.0854815,0.201031,1.82533,749,348.6900024,380297,3.343264437
0.0490803,0.202434,4.5202298,684,288.4349976,377516,10.15456885
0.0231267,0.219402,4.2891502,686,270,378628,9.789417019
0.0231466,0.2283,2.7251401,687,203.1990051,380427,9.827898537
0.0231466,0.2283,2.7251401,687,203.1990051,380427,10.11409972
0.0361018,0.225589,1.60105,688,206.5650024,380231,10.06822604
0.0739137,0.222658,0.506415,688,135,379635,9.351089852
0.0739137,0.222658,0.506415,688,135,379635,8.949077198
